m/z,Intensity
175.023713911,0.0000000
197.005657911,2.3519720
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,2.3333315
203.223022856,5170.2236192
225.204966856,0.0349566
241.179456856,0.0377156
162.112469347,0.3891913
184.094413347,0.2402580
200.068903347,0.0668202
146.165173626,2342.4580721
168.147117626,0.0333029
184.121607626,0.0000000
149.044449356,0.0135683
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,60.7717973
207.063089965,0.4046339
223.037579965,0.7425044
131.129122469,0.0151180
153.111066469,0.2526817
169.085556469,0.1691871
339.070026456,0.0177816
361.051970456,0.0015152
377.026460456,0.0000000
197.066916134,5.8419200
219.048860134,0.0193772
235.023350134,0.3289457
102.054954469,0.2875921
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.6635019
192.074346607,1.1899646
208.048836607,0.0000000
132.076752543,5712.2286753
154.058696543,3.6255377
170.033186543,27.2693897
168.989650877,0.0000000
190.971594877,0.0062162
206.946084877,0.0000000
104.070604534,13.7660332
126.052548534,0.0318174
142.027038534,1.5957219
126.021940263,0.0241718
148.003884263,0.0565406
163.978374263,0.1755731
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.4207486
250.079825911,24.8979040
266.054315911,0.0000000
253.093130883,0.0950661
275.075074883,0.0220412
291.049564883,0.0000000
193.034278595,0.0243154
215.016222595,0.0000000
230.990712595,0.0198237
114.066187858,102.9327462
136.048131858,1.1585131
152.022621858,0.6389324
177.075749485,0.0127396
199.057693485,0.0465970
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1794342
189.052214181,2.5405662
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,117.7106442
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0202848
143.011054117,0.0021088
189.148520503,0.0000000
211.130464503,0.0247847
227.104954503,1.5153058
153.054620117,0.0263652
175.036564117,0.0231174
191.011054117,0.0000000
168.101904663,0.0680728
190.083848663,0.0814066
206.058338663,45.9705426
161.080834865,0.2966899
183.062778865,0.1928846
199.037268865,0.0677437
170.081169218,1.2295536
192.063113218,73.6100551
208.037603218,0.0232173
146.081169218,0.1569300
168.063113218,0.0757392
184.037603218,0.1772983
138.054954469,11.5544295
160.036898469,0.0757011
176.011388469,0.0039094
165.054620117,79.8345718
187.036564117,0.1630034
203.011054117,0.0000000
241.085920245,0.3307336
263.067864245,0.0367769
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.4745727
154.047463153,0.0365992
170.021953153,0.0161644
118.086254598,0.0662729
140.068198598,0.0184875
156.042688598,0.2246859
192.065519153,83.6537323
214.047463153,0.0257150
230.021953153,0.0167152
308.091082453,110.5357382
330.073026453,0.1033972
346.047516453,0.0346056
258.108446595,0.3061799
280.090390595,0.2331906
296.064880595,0.0000000
126.066187858,0.0000000
148.048131858,0.9449433
164.022621858,0.0000000
130.049869089,58.1336329
152.031813089,0.0669161
168.006303089,0.0608480
132.101904663,0.0324887
154.083848663,0.0672653
170.058338663,47.3584084
137.045786766,0.1291696
159.027730766,0.0406188
175.002220766,0.0000000
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.1720506
226.104978031,0.0911607
242.079468031,0.5073668
164.128119411,0.0000000
186.110063411,0.1112041
202.084553411,0.0560052
268.104029919,43.8343493
290.085973919,0.6403546
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,495.8817072
169.047128801,0.0180109
185.021618801,0.0661959
159.051266070,0.0126079
181.033210070,0.0000000
197.007700070,1.7333624
261.036994994,0.0121089
283.018938994,0.0197776
298.993428994,0.0000000
147.028799291,0.0000000
169.010743291,0.0000000
184.985233291,0.0000000
189.112134994,0.8042364
211.094078994,4.3447941
227.068568994,0.1187780
123.044055433,12.6170052
145.025999433,0.3120030
161.000489433,0.0000000
119.070270181,0.3634446
141.052214181,0.0003134
157.026704181,0.0000000
89.107324396,0.5273454
111.089268396,0.1007838
127.063758396,0.0000000
89.059705497,0.0849793
111.041649497,0.0300103
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1701.2661606
212.031813089,957.5573009
228.006303089,812.5732455
355.102358156,3.6564203
377.084302156,0.3616311
393.058792156,0.0807170
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0325264
425.318576102,0.0118424
126.031456119,0.0000000
148.013400119,0.0000000
163.987890119,0.0000000
176.102967291,3.1711916
198.084911291,4.0937578
214.059401291,0.0260619
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.2198992
266.074740530,0.2612724
282.049230530,0.0155440
324.059127419,0.0000000
346.041071419,0.0000000
362.015561419,0.0000000
112.050537794,0.1208408
134.032481794,0.0000000
150.006971794,0.0000000
193.070664104,2.0742744
215.052608104,0.0257228
231.027098104,0.0000000
255.065184801,0.0057825
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.0886498
183.074012254,0.1795227
199.048502254,0.0000000
308.064212800,0.0000000
330.046156800,0.0000000
346.020646800,0.0000000
171.005300941,0.0115575
192.987244941,0.0000000
208.961734941,0.0000000
154.086254598,0.0459656
176.068198598,0.4966393
192.042688598,0.4608718
291.086314169,0.2123945
313.068258169,0.0000000
329.042748169,0.0000000
443.097272776,0.0000000
307.081228788,0.0160298
329.063172788,0.7727146
345.037662788,0.0000000
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.0000000
265.083514310,0.3450043
281.058004310,0.0000000
289.070664104,0.0251076
311.052608104,0.0146833
327.027098104,0.0000000
133.049534736,0.4315819
155.031478736,0.2805863
171.005968736,0.0022019
287.055014040,0.0024493
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.0246251
271.060099420,0.0000000
293.042043420,0.0000000
309.016533420,0.0000000
197.065578724,3.4300027
219.047522724,0.0082011
235.022012724,0.4010046
148.060433773,60.5923454
170.042377773,0.0222368
186.016867773,0.0610877
147.076418190,305.9603723
169.058362190,0.4314203
185.032852190,2.2424009
76.039304405,0.2185196
98.021248405,0.0000000
113.995738405,0.0000000
152.056685803,0.1429675
174.038629803,0.0000000
190.013119803,0.0158917
284.098944539,0.7068548
306.080888539,0.1510909
322.055378539,0.0000000
444.031606318,0.0000000
364.065275428,0.0000000
386.047219428,0.0000000
402.021709428,0.0000000
179.055014040,0.0726014
201.036958040,0.0000000
217.011448040,0.0000000
303.086314169,0.0156693
325.068258169,0.0000000
341.042748169,0.0000000
112.086923303,0.2943503
134.068867303,0.0000000
150.043357303,0.0229720
156.076752543,151.6919130
178.058696543,0.0279342
194.033186543,0.0474242
190.118617355,392.7246715
212.100561355,0.2863522
228.075051355,0.2539681
393.299935767,43.0201478
415.281879767,0.0000000
431.256369767,0.0000000
110.027025644,0.0000000
132.008969644,0.0148519
147.983459644,0.0199278
176.070604534,0.5651228
198.052548534,0.8765659
214.027038534,0.0252489
269.088045502,0.1062132
291.069989502,0.0000000
307.044479502,0.0000000
349.054376392,0.0000000
371.036320392,0.2416305
387.010810392,0.0000000
131.033884672,0.0603859
153.015828672,0.0154085
168.990318672,0.0000000
211.132870439,0.0255847
233.114814439,0.4346252
249.089304439,0.7319677
90.054954469,125.7119275
112.036898469,0.0000000
128.011388469,0.0000000
175.118951708,161.9159266
197.100895708,535.2773859
213.075385708,0.0575232
133.060768125,2.5780956
155.042712125,0.0000000
171.017202125,0.0000000
134.044783708,0.6799768
156.026727708,0.0017033
172.001217708,0.0000000
170.011769502,0.0000000
191.993713502,0.0000000
207.968203502,0.0000000
241.031125223,0.0199860
263.013069223,0.0106093
278.987559223,0.0000000
136.042675708,0.0000000
158.024619708,0.0000000
173.999109708,0.0000000
120.065519153,0.1427731
142.047463153,0.0000000
158.021953153,0.0033399
281.247506271,0.0229521
303.229450271,0.0264600
319.203940271,0.8603225
147.112803699,189.8561440
169.094747699,0.0165592
185.069237699,21.6243902
166.086254598,1.2993631
188.068198598,1.4336541
204.042688598,0.0284497
116.070604534,0.4501486
138.052548534,8.8669832
154.027038534,0.2793040
106.049869089,0.0403044
128.031813089,0.0000000
144.006303089,0.0000000
182.081169218,21.0986299
204.063113218,16.1550953
220.037603218,0.0000000
263.055014040,0.0888319
285.036958040,0.0000000
301.011448040,0.0000000
117.018234607,0.0000000
139.000178607,0.0000000
154.974668607,0.0000000
233.128453764,8.9154674
255.110397764,0.4498881
271.084887764,0.5769960
319.044843279,0.0000000
341.026787279,0.0000000
357.001277279,0.0000000
229.216206142,0.0014615
251.198150142,0.0842684
267.172640142,0.0000000
287.244152224,0.2082694
309.226096224,0.0538905
325.200586224,0.0131429
230.186302994,0.3899443
252.168246994,0.0000000
268.142736994,0.0026979
245.233587540,0.0446069
267.215531540,0.0822394
283.190021540,0.0209661
188.175738310,4.1008162
210.157682310,0.1807862
226.132172310,0.0648461
175.071332809,0.1131168
197.053276809,0.4963417
213.027766809,1.9906910
176.055348392,0.9063628
198.037292392,0.1325637
214.011782392,0.4090608
305.097941481,1.6854763
327.079885481,0.0000000
343.054375481,0.0000000
164.037590328,0.0000000
186.019534328,0.0118695
201.994024328,0.0000000
190.070998457,1.5682615
212.052942457,0.0184618
228.027432457,0.0000000
118.049869089,0.0000000
140.031813089,0.0000000
156.006303089,0.0000000
174.112469347,0.0401829
196.094413347,8283.7018339
212.068903347,0.3492872
192.068890457,46.7457584
214.050834457,0.0123987
230.025324457,0.0170393
310.113257193,0.0622821
332.095201193,0.3029411
348.069691193,0.5130706
208.096819282,3.9054457
230.078763282,0.4662089
246.053253282,3.9132994
158.081169218,4062.0407521
180.063113218,1.5424805
196.037603218,16.4382730
224.091733902,1.2999076
246.073677902,0.5354877
262.048167902,2.0814210
160.096819282,22.4047565
182.078763282,4.8789965
198.053253282,1.1224518
273.075749485,0.0388221
295.057693485,0.0000000
311.032183485,0.0000000
124.039304405,0.0000000
146.021248405,0.0000000
161.995738405,0.0000000
181.060768125,0.3062561
203.042712125,0.0000000
219.017202125,0.0000000
137.070938886,1.6453696
159.052882886,0.0038591
175.027372886,0.0000000
136.112075423,0.0542256
158.094019423,0.0438928
174.068509423,0.5868691
162.076083837,0.3959438
184.058027837,0.0857346
200.032517837,0.0000000
426.357784998,0.0054524
448.339728998,0.0280812
257.247506271,0.0167108
279.229450271,0.0000000
295.203940271,0.0614227
400.342134933,0.0197984
422.324078933,0.0328923
438.298568933,0.1691841
194.081169218,18.4251773
216.063113218,11.3478276
232.037603218,0.0000000
142.026370739,1.9437480
164.008314739,0.0302291
179.982804739,0.3238989
130.086254598,19.0714284
152.068198598,0.2930304
168.042688598,0.8215833
155.033884672,0.4667948
177.015828672,0.0000000
192.990318672,0.0000000
245.076812113,0.0165959
267.058756113,0.0534113
283.033246113,0.0000000
313.104364272,0.0584317
335.086308272,0.2079993
351.060798272,0.0091920
123.055288822,8.2961434
145.037232822,0.0000000
161.011722822,0.0000000
168.065519153,0.0939696
190.047463153,1503.0726576
206.021953153,0.0000000
303.049928659,0.0000000
325.031872659,0.0000000
341.006362659,0.0000000
174.054954469,7.9072556
