m/z,Intensity
175.023713911,0.0000000
197.005657911,2.3058512
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,1.9789094
203.223022856,5813.0317764
225.204966856,0.1414445
241.179456856,0.0034446
162.112469347,0.1497938
184.094413347,0.1812884
200.068903347,0.0211475
146.165173626,2013.1062729
168.147117626,0.0426822
184.121607626,0.0052394
149.044449356,0.0089382
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,59.0617278
207.063089965,0.2350218
223.037579965,0.5927450
131.129122469,0.0000000
153.111066469,0.4361116
169.085556469,0.2051460
339.070026456,0.0242419
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,5.9240269
219.048860134,0.0000000
235.023350134,0.2217083
102.054954469,0.2973465
124.036898469,0.0000000
140.011388469,0.0077190
170.092402607,6.9913923
192.074346607,0.8501817
208.048836607,0.0091836
132.076752543,3849.3488380
154.058696543,1.3961022
170.033186543,15.8344048
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,24.2532166
126.052548534,0.0216127
142.027038534,1.5168808
126.021940263,0.0550265
148.003884263,0.0361526
163.978374263,0.1092468
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.2726444
250.079825911,25.1524614
266.054315911,0.0000000
253.093130883,0.1317978
275.075074883,0.0015577
291.049564883,0.0000000
193.034278595,0.0068225
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,72.0953851
136.048131858,0.6324816
152.022621858,0.3585642
177.075749485,0.0180519
199.057693485,0.0418350
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1232455
189.052214181,2.6827667
205.026704181,0.0000000
169.049534736,0.0062606
191.031478736,112.6977105
207.005968736,0.0005181
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0216488
189.148520503,0.0000000
211.130464503,0.0698824
227.104954503,3.3548003
153.054620117,0.0901439
175.036564117,0.0569559
191.011054117,0.0156582
168.101904663,0.0192915
190.083848663,0.0833803
206.058338663,35.5707834
161.080834865,0.3069727
183.062778865,0.0783878
199.037268865,0.0052335
170.081169218,1.4387395
192.063113218,70.4377211
208.037603218,0.0114242
146.081169218,0.2106110
168.063113218,0.0542697
184.037603218,0.1339806
138.054954469,7.3387804
160.036898469,0.0382324
176.011388469,0.0168287
165.054620117,84.9279266
187.036564117,0.1262011
203.011054117,0.0000000
241.085920245,0.2972616
263.067864245,0.1264935
279.042354245,0.0000000
127.050203441,0.0175714
149.032147441,0.0000000
165.006637441,0.0236929
132.065519153,0.1973105
154.047463153,0.0000000
170.021953153,0.0049719
118.086254598,0.0751834
140.068198598,0.0126295
156.042688598,0.0912915
192.065519153,80.3395829
214.047463153,0.0565489
230.021953153,0.0206059
308.091082453,108.8624673
330.073026453,0.0631791
346.047516453,0.0454944
258.108446595,0.3776528
280.090390595,0.1491413
296.064880595,0.0000000
126.066187858,0.0114040
148.048131858,0.9040055
164.022621858,0.0000000
130.049869089,67.2479581
152.031813089,0.0255901
168.006303089,0.0000000
132.101904663,0.0581457
154.083848663,0.0460652
170.058338663,36.7191060
137.045786766,0.2197817
159.027730766,0.0711974
175.002220766,0.0072043
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.1288418
226.104978031,0.0946139
242.079468031,0.4938498
164.128119411,0.0133327
186.110063411,0.0718200
202.084553411,0.0405497
268.104029919,49.4181267
290.085973919,0.3819417
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,508.2122472
169.047128801,0.0000000
185.021618801,0.0705121
159.051266070,0.0169795
181.033210070,0.0030581
197.007700070,1.6866899
261.036994994,0.0335337
283.018938994,0.0000000
298.993428994,0.0000000
147.028799291,0.0456547
169.010743291,0.0000000
184.985233291,0.0000000
189.112134994,0.9604212
211.094078994,4.3455797
227.068568994,0.1167414
123.044055433,11.2396214
145.025999433,0.1943826
161.000489433,0.0170501
119.070270181,0.2125010
141.052214181,0.0455492
157.026704181,0.0000000
89.107324396,0.3082936
111.089268396,0.1272127
127.063758396,0.0000000
89.059705497,0.2226788
111.041649497,0.0350830
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1658.7214007
212.031813089,860.2342850
228.006303089,766.1256100
355.102358156,3.3330439
377.084302156,0.3428709
393.058792156,0.0000000
409.294850387,0.0001191
431.276794387,0.0000000
