m/z,Intensity
175.023713911,0.0000000
197.005657911,2.4011424
212.980147911,0.0000000
105.114815075,0.0027670
127.096759075,0.0000000
143.071249075,1.4628302
203.223022856,6579.2912535
225.204966856,0.1991531
241.179456856,0.0000000
162.112469347,0.0720676
184.094413347,0.1640535
200.068903347,0.0491054
146.165173626,3483.5691544
168.147117626,0.1255823
184.121607626,0.0000000
149.044449356,0.0163849
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,52.3240749
207.063089965,0.2388028
223.037579965,0.4466036
131.129122469,0.0382020
153.111066469,0.2645281
169.085556469,0.0853381
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,5.5960479
219.048860134,0.0252594
235.023350134,0.1427899
102.054954469,0.3293756
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,6.5851567
192.074346607,0.9233005
208.048836607,0.0000000
132.076752543,4563.9548187
154.058696543,1.5512528
170.033186543,17.3577842
168.989650877,0.0000000
190.971594877,0.0072247
206.946084877,0.0000000
104.070604534,17.2794895
126.052548534,0.0000000
142.027038534,1.4631545
126.021940263,0.0339842
148.003884263,0.0653683
163.978374263,0.0546922
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.0343484
250.079825911,23.6494600
266.054315911,0.0000000
253.093130883,0.1454141
275.075074883,0.0578595
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,76.8985484
136.048131858,0.5561093
152.022621858,0.2516810
177.075749485,0.0000000
199.057693485,0.0091464
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.0978017
189.052214181,2.3149285
205.026704181,0.0000000
169.049534736,0.0251350
191.031478736,108.3205894
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0383317
227.104954503,5.8579073
153.054620117,0.0007236
175.036564117,0.0000000
191.011054117,0.0000000
168.101904663,0.0000000
190.083848663,0.1844196
206.058338663,34.1554049
161.080834865,0.1856339
183.062778865,0.0052740
199.037268865,0.0085431
170.081169218,0.8585224
192.063113218,67.1372992
208.037603218,0.0105141
146.081169218,0.2137044
168.063113218,0.0366710
184.037603218,0.0242985
138.054954469,16.5615448
160.036898469,0.0000000
176.011388469,0.0349248
