m/z,Intensity
175.023713911,0.0000000
197.005657911,2.4950775
212.980147911,0.0033567
105.114815075,0.0023188
127.096759075,0.0324630
143.071249075,2.2156885
203.223022856,9236.6929374
225.204966856,0.4593112
241.179456856,0.0180338
162.112469347,0.1414480
184.094413347,0.4390340
200.068903347,0.0317457
146.165173626,2083.2028027
168.147117626,0.1049681
184.121607626,0.0121023
149.044449356,0.0236647
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,51.0287484
207.063089965,0.4737681
223.037579965,0.3311108
131.129122469,0.0218615
153.111066469,0.3791405
169.085556469,0.1517723
339.070026456,0.0355379
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,6.6312792
219.048860134,0.0195855
235.023350134,0.1885923
102.054954469,0.2640540
124.036898469,0.0255869
140.011388469,0.0000000
170.092402607,6.5458462
192.074346607,1.3340038
208.048836607,0.0000000
132.076752543,5865.5885648
154.058696543,2.4139334
170.033186543,24.7490671
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,11.8064136
126.052548534,0.0000000
142.027038534,1.8609806
126.021940263,0.0531758
148.003884263,0.0250985
163.978374263,0.1438169
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1736334
250.079825911,24.2788871
266.054315911,0.0000000
253.093130883,0.1959918
275.075074883,0.0209579
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,90.7103432
136.048131858,0.9965372
152.022621858,0.6421748
177.075749485,0.0000000
199.057693485,0.0087931
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.2246629
189.052214181,2.7390529
205.026704181,0.0041980
169.049534736,0.0947803
191.031478736,116.4034095
207.005968736,0.0239794
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0408375
227.104954503,5.9824854
153.054620117,0.1378187
175.036564117,0.0656123
191.011054117,0.0371999
168.101904663,0.0274016
190.083848663,0.1259299
206.058338663,35.3330862
161.080834865,0.2431973
183.062778865,0.1442555
199.037268865,0.0000000
170.081169218,1.0210324
192.063113218,77.5283372
208.037603218,0.0000000
146.081169218,0.2234180
168.063113218,0.0305294
184.037603218,0.2637514
138.054954469,7.8806426
160.036898469,0.0345825
176.011388469,0.0413970
165.054620117,78.9478286
187.036564117,0.1682852
203.011054117,0.0188180
241.085920245,0.2590969
263.067864245,0.0447865
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.4482035
154.047463153,0.0208072
170.021953153,0.0492400
118.086254598,0.1173157
140.068198598,0.0000000
156.042688598,0.1057323
192.065519153,88.2019500
214.047463153,0.0688158
230.021953153,0.0000000
308.091082453,146.4571689
330.073026453,0.0477242
346.047516453,0.0413696
258.108446595,0.3280431
280.090390595,0.1785601
296.064880595,0.0122836
126.066187858,0.0149292
148.048131858,0.7605480
164.022621858,0.0000000
130.049869089,53.5494584
152.031813089,0.0000000
168.006303089,0.0176290
132.101904663,0.0276585
154.083848663,0.0661260
170.058338663,56.7141470
137.045786766,0.4633014
159.027730766,0.0070141
175.002220766,0.0000000
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.2118340
226.104978031,0.0585705
242.079468031,0.2804229
164.128119411,0.0000000
186.110063411,0.0375426
202.084553411,0.0270154
268.104029919,94.7884581
290.085973919,0.5739536
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,474.9610874
169.047128801,0.1213561
185.021618801,0.0494680
159.051266070,0.0102080
181.033210070,0.0000000
197.007700070,1.7605570
261.036994994,0.0221788
283.018938994,0.0000000
298.993428994,0.0000000
147.028799291,0.0273991
169.010743291,0.0000000
184.985233291,0.0000000
189.112134994,0.8581540
211.094078994,4.5368323
227.068568994,0.1432473
123.044055433,11.8364651
145.025999433,0.1771142
161.000489433,0.0000000
119.070270181,0.2870458
141.052214181,0.0000000
157.026704181,0.0000000
89.107324396,0.3287836
111.089268396,0.0065360
127.063758396,0.0000000
89.059705497,0.1742996
111.041649497,0.0353093
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1616.2960108
212.031813089,843.3022312
228.006303089,747.7017221
355.102358156,3.3853887
377.084302156,0.3105451
393.058792156,0.0329621
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0097156
425.318576102,0.0193450
126.031456119,0.0000000
148.013400119,0.0000000
163.987890119,0.0000000
176.102967291,3.2634327
198.084911291,3.3921103
214.059401291,0.0000000
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.2288336
266.074740530,0.5450318
282.049230530,0.0000000
324.059127419,0.0000000
346.041071419,0.0209676
362.015561419,0.0000000
112.050537794,0.1271991
134.032481794,0.0000000
150.006971794,0.0000000
193.070664104,2.2552444
215.052608104,0.0156975
231.027098104,0.0000000
255.065184801,0.0000000
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.1517827
183.074012254,0.1946573
199.048502254,0.0224669
308.064212800,0.0000000
330.046156800,0.0000000
346.020646800,0.0000000
171.005300941,0.0000000
192.987244941,0.0000000
208.961734941,0.0000000
154.086254598,0.0897038
176.068198598,0.3922734
192.042688598,0.3691683
291.086314169,0.2821692
313.068258169,0.0000000
329.042748169,0.0000000
443.097272776,0.0000000
307.081228788,0.0609484
329.063172788,0.3722134
345.037662788,0.0028355
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.0085524
265.083514310,0.3206307
281.058004310,0.0000000
289.070664104,0.0197256
311.052608104,0.0000000
327.027098104,0.0000000
133.049534736,0.5025979
155.031478736,0.1633326
171.005968736,0.0000000
287.055014040,0.0164706
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.0085636
271.060099420,0.0000000
293.042043420,0.0125490
309.016533420,0.0000000
197.065578724,4.0419949
219.047522724,0.0082892
235.022012724,0.1748748
148.060433773,66.7298303
170.042377773,0.0725368
186.016867773,0.0304580
147.076418190,263.8920323
169.058362190,0.1368156
185.032852190,1.3705334
76.039304405,0.0964330
98.021248405,0.0000000
113.995738405,0.0000000
152.056685803,0.2972912
174.038629803,0.0000000
190.013119803,0.0202881
284.098944539,0.6290534
306.080888539,0.3154702
322.055378539,0.0000000
444.031606318,0.0000000
364.065275428,0.0000000
386.047219428,0.0000000
402.021709428,0.0000000
179.055014040,0.0544726
201.036958040,0.0000000
217.011448040,0.0000000
303.086314169,0.0227547
325.068258169,0.0000000
341.042748169,0.0000000
112.086923303,0.1221066
134.068867303,0.0519356
150.043357303,0.0000000
156.076752543,142.7476057
