"regno","pubchem_cid","name","sys_name","synonyms","exactmass","formula","inchi_key","lm_id","hmdb_id","chebi_id","kegg_id","chemspider_id","metlin_id","bmrb_id","datasource","metacyc_id","abbrev","refmet_name","pubchem_sid","plantfa_id","abbrev_chains","abbrev_chains_sn","npatlas_id","inchi","chembl_id","dsstox_compound_id","drugbank_id","dsstox_substance_id","np_mrd_id","cmnpd_id","abbrev_bulk","pmhub_id","phytohub_id","smiles","lm_category","lm_main_class","lm_sub_class","lm_class_level4","cf_superclass","cf_class","cf_subclass","cf_direct_parent","massbankname","heavy_atoms","rings","aromatic_rings","molecular_volume","rotatable_bonds","hbond_donors","hbond_acceptors","slogp","smr","tpsa","fsp3_carbons","sp3_carbons"
"37356","743","Glutaric acid","pentanedioic acid","","132.042259","C5H8O4","JFCQEDHGNNZCLN-UHFFFAOYSA-N","","HMDB0000661","17859","C00489","723","3254","bmse000406","HMDB","GLUTARATE","","Glutaric acid","312225835","","","","","InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)","","DTXCID401654","","DTXSID2021654","NP0000194","","","MS000000866","","C(CC(=O)O)CC(=O)O","Fatty Acyls","Fatty acids","Dicarboxylic acids","","","","","","1,5-Pentanedioic acid","9","0","0","124.94","4","2","4","0.33","29.12","74.60","0.60","3"
