m/z,Intensity
175.023713911,0.0000000
197.005657911,1.7054088
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,1.7157482
203.223022856,5781.6500568
225.204966856,0.0000000
241.179456856,0.0000000
162.112469347,0.1704773
184.094413347,0.1198120
200.068903347,0.0000000
146.165173626,2866.5800673
168.147117626,0.0000000
184.121607626,0.0000000
149.044449356,0.0000000
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,62.4944044
207.063089965,0.1423533
223.037579965,0.6445651
131.129122469,0.0000000
153.111066469,0.5591695
169.085556469,0.1675800
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,5.7575892
219.048860134,0.0000000
235.023350134,0.8392567
102.054954469,0.5288500
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,3.5684416
192.074346607,0.7612846
208.048836607,0.0000000
132.076752543,4972.8739072
154.058696543,2.9643965
170.033186543,20.3874504
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,2.5900727
126.052548534,0.0000000
142.027038534,1.6362188
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.1162298
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.0312180
250.079825911,25.9780504
266.054315911,0.0000000
253.093130883,0.1164617
275.075074883,0.0042037
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,109.3588118
136.048131858,0.7897279
152.022621858,0.2162838
177.075749485,0.0000000
199.057693485,0.0000000
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.0783908
189.052214181,1.9640031
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,117.0011444
207.005968736,0.0041180
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,0.1818394
153.054620117,0.0000000
175.036564117,0.0000000
191.011054117,0.0000000
168.101904663,0.0000000
190.083848663,0.1633964
206.058338663,54.1585221
161.080834865,0.1988094
183.062778865,0.1684492
199.037268865,0.0000000
170.081169218,0.6488037
192.063113218,63.1985807
208.037603218,0.0000000
146.081169218,0.3186697
168.063113218,0.0000000
184.037603218,0.2697705
138.054954469,23.4302814
160.036898469,0.1848471
176.011388469,0.0000000
165.054620117,84.9484044
187.036564117,0.2071472
203.011054117,0.0000000
241.085920245,0.3516211
263.067864245,0.0000000
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.5803592
154.047463153,0.0000000
170.021953153,0.0000000
118.086254598,0.0000000
140.068198598,0.1019196
156.042688598,0.3883634
192.065519153,74.1744032
214.047463153,0.0000000
230.021953153,0.0000000
308.091082453,119.6715438
330.073026453,0.5591703
346.047516453,0.0000000
258.108446595,0.4889892
280.090390595,0.0539566
296.064880595,0.0000000
126.066187858,0.0000000
