m/z,Intensity
175.023713911,0.0000000
197.005657911,0.9464701
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,1.4165944
203.223022856,4818.1856155
225.204966856,0.0690921
241.179456856,0.0000000
162.112469347,0.7714603
184.094413347,0.3009545
200.068903347,0.2777934
146.165173626,2585.6351807
168.147117626,0.0613493
184.121607626,0.0000000
149.044449356,0.0000000
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,63.9190553
207.063089965,0.1702969
223.037579965,0.7694146
131.129122469,0.0000000
153.111066469,0.0144597
169.085556469,0.1182239
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,4.3598037
219.048860134,0.0000000
235.023350134,0.0000000
102.054954469,0.5284412
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.6963078
192.074346607,0.9833596
208.048836607,0.0000000
132.076752543,6564.2850835
154.058696543,2.2934395
170.033186543,36.4092088
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,2.3936262
126.052548534,0.0000000
142.027038534,0.8559064
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.0000000
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.6604173
250.079825911,24.1385623
266.054315911,0.0000000
253.093130883,0.0048387
275.075074883,0.0000000
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,136.6559033
136.048131858,0.9300232
152.022621858,0.5545467
177.075749485,0.0000000
199.057693485,0.0849449
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.2405786
189.052214181,1.8565943
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,114.8420798
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.1382275
143.011054117,0.0143701
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,0.4029621
153.054620117,0.0000000
175.036564117,0.0000000
191.011054117,0.0000000
168.101904663,0.0948770
190.083848663,0.4220984
206.058338663,53.3433499
161.080834865,0.2271159
183.062778865,0.2556314
199.037268865,0.0985466
170.081169218,0.5939074
192.063113218,68.0657935
208.037603218,0.0815480
146.081169218,0.2234641
168.063113218,0.1775385
184.037603218,0.0000000
138.054954469,20.1296413
160.036898469,0.0000000
176.011388469,0.0000000
