m/z,Intensity
175.023713911,0.0000000
197.005657911,1.8701091
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,2.5541742
203.223022856,7191.6700917
225.204966856,0.0400055
241.179456856,0.0905118
162.112469347,0.1345522
184.094413347,0.5658961
200.068903347,0.0000000
146.165173626,2891.3913049
168.147117626,0.0000000
184.121607626,0.0000000
149.044449356,0.0000000
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,56.9364580
207.063089965,0.2186635
223.037579965,0.3133238
131.129122469,0.0000000
153.111066469,0.3223055
169.085556469,0.0873698
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,5.4848825
219.048860134,0.0000000
235.023350134,0.3584230
102.054954469,0.2091688
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.1290687
192.074346607,1.3778476
208.048836607,0.0000000
132.076752543,7290.6337791
154.058696543,3.0201729
170.033186543,32.4751339
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,1.2593994
126.052548534,0.0000000
142.027038534,0.6297729
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.3174534
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1307794
250.079825911,22.3008411
266.054315911,0.0000000
253.093130883,0.0906721
275.075074883,0.0097557
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,127.5355020
136.048131858,0.4274532
152.022621858,0.3847277
177.075749485,0.0000000
199.057693485,0.0000000
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1606513
189.052214181,2.3567292
205.026704181,0.0416169
169.049534736,0.0000000
191.031478736,113.9023054
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,0.2409808
153.054620117,0.0016325
175.036564117,0.1335854
191.011054117,0.1131309
168.101904663,0.0000000
190.083848663,0.2360899
206.058338663,36.7979896
161.080834865,0.1937165
183.062778865,0.1340187
199.037268865,0.0925817
170.081169218,1.0613588
192.063113218,73.3481449
208.037603218,0.0000000
146.081169218,0.1931572
168.063113218,0.0000000
184.037603218,0.2991044
138.054954469,19.8157721
160.036898469,0.0000000
176.011388469,0.0238963
165.054620117,72.7637716
187.036564117,0.0000000
203.011054117,0.0000000
241.085920245,0.6899714
263.067864245,0.1292037
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.1616764
154.047463153,0.0000000
170.021953153,0.0412275
118.086254598,0.0000000
140.068198598,0.0000000
156.042688598,0.1700300
192.065519153,84.1070204
214.047463153,0.0000000
230.021953153,0.0000000
308.091082453,159.5183908
330.073026453,0.2042654
346.047516453,0.0492671
258.108446595,0.4359986
280.090390595,0.0000000
296.064880595,0.0000000
126.066187858,0.0000000
148.048131858,1.4864589
164.022621858,0.0000000
130.049869089,51.3034605
152.031813089,0.0804124
168.006303089,0.0000000
132.101904663,0.0000000
154.083848663,0.0599279
170.058338663,46.0343744
137.045786766,0.0127861
159.027730766,0.0000000
175.002220766,0.0000000
