m/z,Intensity
175.023713911,0.0000000
197.005657911,2.6134924
212.980147911,0.0000000
105.114815075,0.0407438
127.096759075,0.0374073
143.071249075,2.2261767
203.223022856,10247.2895945
225.204966856,0.3387821
241.179456856,0.0000000
162.112469347,0.2194786
184.094413347,0.2282193
200.068903347,0.0302798
146.165173626,2633.9742209
168.147117626,0.1078275
184.121607626,0.0468852
149.044449356,0.0350229
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,41.6158403
207.063089965,0.2647382
223.037579965,0.5051163
131.129122469,0.3031790
153.111066469,0.5341128
169.085556469,0.1659068
339.070026456,0.0033963
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,6.6001329
219.048860134,0.0000000
235.023350134,0.2681028
102.054954469,0.1647493
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,6.3324477
192.074346607,1.4039897
208.048836607,0.0000000
132.076752543,9858.7832134
154.058696543,9.3143951
170.033186543,68.0665504
168.989650877,0.0000000
190.971594877,0.0215847
206.946084877,0.0000000
104.070604534,3.5204262
126.052548534,0.0281668
142.027038534,1.5544335
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.2129996
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1662397
250.079825911,22.2677831
266.054315911,0.0000000
253.093130883,0.2361133
275.075074883,0.0262136
291.049564883,0.0000000
193.034278595,0.0304511
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,130.5592451
136.048131858,1.6396762
152.022621858,0.8936846
177.075749485,0.0148926
199.057693485,0.0543921
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1681007
189.052214181,2.9850413
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,118.1928275
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0044358
189.148520503,0.0000000
211.130464503,0.0374766
227.104954503,1.9372414
153.054620117,0.0362804
175.036564117,0.1276939
191.011054117,0.0000000
168.101904663,0.0344102
190.083848663,0.3168871
206.058338663,33.0192698
161.080834865,0.2640985
183.062778865,0.0495792
199.037268865,0.0000000
170.081169218,0.8970147
192.063113218,71.7280016
208.037603218,0.0000000
146.081169218,0.1969895
168.063113218,0.0471847
184.037603218,0.1130429
138.054954469,14.3407459
160.036898469,0.0103680
176.011388469,0.1706818
165.054620117,69.3606448
187.036564117,0.1803582
203.011054117,0.0000000
241.085920245,0.1898224
263.067864245,0.1285320
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.9032009
154.047463153,0.0452007
170.021953153,0.0000000
118.086254598,0.1141350
140.068198598,0.0219255
156.042688598,0.0378303
192.065519153,83.3367176
214.047463153,0.0598208
230.021953153,0.0000000
308.091082453,191.9307200
330.073026453,0.1542088
346.047516453,0.0294127
258.108446595,0.2694930
280.090390595,0.1298907
296.064880595,0.0000000
126.066187858,0.0543369
148.048131858,0.7619970
164.022621858,0.0000000
130.049869089,53.9262837
152.031813089,0.0000000
168.006303089,0.0000000
132.101904663,2.1540486
154.083848663,0.0671210
170.058338663,71.7937471
137.045786766,0.4916457
159.027730766,0.0000000
175.002220766,0.0000000
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.1345674
226.104978031,0.1641075
242.079468031,0.5801243
164.128119411,0.0000000
186.110063411,0.0922677
202.084553411,0.0374457
268.104029919,54.1226799
290.085973919,0.5289165
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,418.8785177
169.047128801,0.0338879
185.021618801,0.0705310
159.051266070,0.0421617
181.033210070,0.0000000
197.007700070,1.6162046
261.036994994,0.0321784
283.018938994,0.0000000
298.993428994,0.0000000
147.028799291,0.0000000
169.010743291,0.0000000
184.985233291,0.0001126
189.112134994,0.7492047
211.094078994,4.8396203
227.068568994,0.1720320
123.044055433,12.0819487
145.025999433,0.3759492
161.000489433,0.0000000
119.070270181,0.4329622
141.052214181,0.0000000
157.026704181,0.0000000
89.107324396,0.5735760
111.089268396,0.0117208
127.063758396,0.0000000
89.059705497,0.1453071
111.041649497,0.0178147
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1552.5168412
212.031813089,811.4710049
228.006303089,742.9107128
355.102358156,2.9709666
377.084302156,0.4617516
393.058792156,0.0121220
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0342187
425.318576102,0.0452413
126.031456119,0.0194123
148.013400119,0.0000000
163.987890119,0.0000000
176.102967291,7.2625014
198.084911291,3.2193915
214.059401291,0.0493590
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.2460505
266.074740530,0.6946254
282.049230530,0.0000000
324.059127419,0.0114465
346.041071419,0.0109144
362.015561419,0.0000000
112.050537794,0.5294835
134.032481794,0.0015822
150.006971794,0.0000000
193.070664104,1.8072647
215.052608104,0.0000000
231.027098104,0.0000000
255.065184801,0.0000000
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.1251710
183.074012254,0.2955160
199.048502254,0.0808532
308.064212800,0.0065968
330.046156800,0.0000000
346.020646800,0.0000000
171.005300941,0.0000000
192.987244941,0.0000000
208.961734941,0.0000000
154.086254598,0.1657646
176.068198598,0.3183340
192.042688598,0.4586224
291.086314169,0.3045793
313.068258169,0.0000000
329.042748169,0.0000000
443.097272776,0.0000000
307.081228788,0.0232038
329.063172788,0.5410719
345.037662788,0.0000000
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.0451460
265.083514310,0.8467453
281.058004310,0.0000000
289.070664104,0.0000000
311.052608104,0.0000000
327.027098104,0.0000000
133.049534736,0.2968087
155.031478736,0.4991536
171.005968736,0.0000000
287.055014040,0.0000000
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.0000000
271.060099420,0.0000000
293.042043420,0.0000000
309.016533420,0.0000000
197.065578724,4.2543021
219.047522724,0.0000000
235.022012724,0.2532167
148.060433773,60.4906811
170.042377773,0.0978067
186.016867773,0.0939597
147.076418190,273.1294110
169.058362190,0.2530819
185.032852190,1.2804830
76.039304405,0.2355051
98.021248405,0.0000000
113.995738405,0.0000000
152.056685803,0.9185399
174.038629803,0.0000000
190.013119803,0.0000000
284.098944539,0.7130640
306.080888539,0.1359727
322.055378539,0.0000000
444.031606318,0.0000000
364.065275428,0.0000000
386.047219428,0.0000000
402.021709428,0.0000000
179.055014040,0.0640048
201.036958040,0.0000000
217.011448040,0.0000000
303.086314169,0.0000000
325.068258169,0.0000000
341.042748169,0.0000000
112.086923303,0.5539579
134.068867303,0.0606823
150.043357303,0.0000000
156.076752543,183.2766966
178.058696543,0.0282828
194.033186543,0.1022023
190.118617355,360.6559042
212.100561355,2.8703171
228.075051355,0.2557593
393.299935767,27.9729449
415.281879767,0.0380618
431.256369767,0.0000000
110.027025644,0.0000000
132.008969644,0.0000000
147.983459644,0.0000000
176.070604534,0.4139069
198.052548534,0.6020616
214.027038534,0.0000000
269.088045502,0.0745160
291.069989502,0.0000000
307.044479502,0.0000000
349.054376392,0.0000000
371.036320392,0.2074185
387.010810392,0.0000000
131.033884672,0.0328286
153.015828672,0.0000000
168.990318672,0.0000000
211.132870439,0.0262948
233.114814439,0.9590091
249.089304439,0.5460547
90.054954469,280.5406887
112.036898469,0.0000000
128.011388469,0.0000000
175.118951708,303.2290138
197.100895708,491.2064265
213.075385708,0.0130817
133.060768125,3.6783064
155.042712125,0.0000000
171.017202125,0.0000000
134.044783708,0.3779507
156.026727708,0.0000000
172.001217708,0.0000000
170.011769502,0.0004819
191.993713502,0.0000000
207.968203502,0.0000000
241.031125223,0.0000000
263.013069223,0.0000000
278.987559223,0.0000000
136.042675708,0.0000000
158.024619708,0.0199000
173.999109708,0.0000000
120.065519153,0.1282234
142.047463153,0.0000000
158.021953153,0.0000000
281.247506271,0.0000000
303.229450271,0.0247735
319.203940271,1.1282162
147.112803699,162.3181543
169.094747699,0.0114996
185.069237699,17.3258408
166.086254598,1.2215461
188.068198598,1.2366999
204.042688598,0.3712016
116.070604534,0.6647675
138.052548534,11.3548485
154.027038534,0.4110666
106.049869089,0.0569423
128.031813089,0.0000000
144.006303089,0.0000000
182.081169218,19.5890403
204.063113218,21.8883903
220.037603218,0.0073775
263.055014040,0.1463001
285.036958040,0.0000000
301.011448040,0.0000000
117.018234607,0.0000000
139.000178607,0.0000000
154.974668607,0.0000000
233.128453764,25.1874183
255.110397764,0.8097439
271.084887764,0.6776065
319.044843279,0.0000000
341.026787279,0.0000000
357.001277279,0.0000000
229.216206142,0.0022125
251.198150142,0.2370489
267.172640142,0.0404929
287.244152224,0.7303433
309.226096224,0.1153926
325.200586224,0.0216988
230.186302994,1.3826935
252.168246994,0.0192786
268.142736994,0.1164586
245.233587540,0.0530212
267.215531540,0.1441043
283.190021540,0.1247385
188.175738310,6.9400651
210.157682310,0.3023342
226.132172310,0.0630764
175.071332809,0.0689065
197.053276809,0.5555099
213.027766809,1.4446436
176.055348392,1.3727609
198.037292392,0.0320221
214.011782392,0.1106204
305.097941481,1.7089474
327.079885481,0.0195726
343.054375481,0.0269124
164.037590328,0.0000000
186.019534328,0.0206687
201.994024328,0.0000000
190.070998457,2.1872745
212.052942457,0.0237221
228.027432457,0.0000000
118.049869089,0.0000000
140.031813089,0.0000000
156.006303089,0.0000000
174.112469347,0.0254071
196.094413347,7451.6033653
212.068903347,0.1156090
192.068890457,47.2087533
214.050834457,0.0184177
230.025324457,0.0000000
310.113257193,0.1626188
332.095201193,0.3246524
348.069691193,0.7634164
208.096819282,2.1908378
230.078763282,0.5163455
246.053253282,4.2789611
158.081169218,3125.3401290
180.063113218,1.5547308
196.037603218,15.3984072
224.091733902,1.4538353
246.073677902,0.3962652
262.048167902,2.2087334
160.096819282,16.4140492
182.078763282,3.7399193
198.053253282,0.8842722
273.075749485,0.0062288
295.057693485,0.0000000
311.032183485,0.0000000
124.039304405,0.0000000
146.021248405,0.0000000
161.995738405,0.0000000
181.060768125,0.1836150
203.042712125,0.0000000
219.017202125,0.0000000
137.070938886,0.6342269
