m/z,Intensity
175.023713911,0.0000000
197.005657911,11.9461695
212.980147911,0.0038649
105.114815075,0.0000000
127.096759075,0.0065840
143.071249075,2.7882236
203.223022856,335.9401699
225.204966856,0.0473676
241.179456856,0.0000000
162.112469347,0.0935827
184.094413347,0.4907774
200.068903347,0.1005765
146.165173626,396.0580107
168.147117626,0.0654770
184.121607626,0.0000000
149.044449356,0.0497159
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,9.0899457
207.063089965,1.4194055
223.037579965,0.0231427
131.129122469,0.0000000
153.111066469,1.7295583
169.085556469,0.2158867
339.070026456,0.0197551
361.051970456,0.0195377
377.026460456,0.0000000
197.066916134,10.8228028
219.048860134,0.0196272
235.023350134,0.0875044
102.054954469,0.4504674
124.036898469,0.0000000
140.011388469,0.0376176
170.092402607,0.5351972
192.074346607,9.2695592
208.048836607,0.0000000
132.076752543,702.8155208
154.058696543,0.8108782
170.033186543,1.5831691
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,3.0700656
126.052548534,0.0392196
142.027038534,3.0279483
126.021940263,0.1519948
148.003884263,0.1006486
163.978374263,0.0322255
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,1.0792356
250.079825911,117.3944593
266.054315911,0.0000000
253.093130883,0.1169345
275.075074883,0.0207427
291.049564883,0.0301296
193.034278595,0.0885199
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,5.1264600
136.048131858,0.1841388
152.022621858,0.0401880
177.075749485,0.1214346
199.057693485,0.0392413
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.0079961
189.052214181,12.1521197
205.026704181,0.0178350
169.049534736,0.0000000
191.031478736,328.2523172
207.005968736,0.0005820
105.054620117,0.0286308
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0399688
227.104954503,2.2624853
153.054620117,0.0602608
175.036564117,0.1509363
191.011054117,0.0226341
168.101904663,0.1559014
190.083848663,0.1398348
206.058338663,2.0828414
161.080834865,0.1119356
183.062778865,0.1193046
199.037268865,0.0182800
170.081169218,3.0703837
192.063113218,198.5952108
208.037603218,0.0414175
146.081169218,0.1730699
168.063113218,0.0834996
184.037603218,0.2758555
138.054954469,0.3856429
160.036898469,0.0809750
176.011388469,0.0000000
165.054620117,113.5871455
187.036564117,0.0000000
203.011054117,0.0000000
241.085920245,1.1599151
263.067864245,0.0388109
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.0453676
154.047463153,0.0599357
170.021953153,0.0078076
118.086254598,0.2324380
140.068198598,0.0412017
156.042688598,0.3944707
192.065519153,222.5196321
214.047463153,0.0793086
230.021953153,0.0000000
308.091082453,67.4500738
330.073026453,0.0389854
346.047516453,0.0160669
258.108446595,0.1832703
280.090390595,1.2151427
296.064880595,0.0000000
126.066187858,0.0191682
148.048131858,2.3536816
164.022621858,0.0000000
130.049869089,5.3644564
152.031813089,0.0000000
168.006303089,0.0245365
132.101904663,0.0096565
154.083848663,0.0985992
170.058338663,9.3295716
137.045786766,0.3156145
159.027730766,0.0250284
175.002220766,0.0000000
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.1393246
226.104978031,0.1957579
242.079468031,0.3346203
164.128119411,0.0243537
186.110063411,0.0515589
202.084553411,0.0755153
268.104029919,4.7276349
290.085973919,1.3335058
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,404.8395175
169.047128801,0.0708386
185.021618801,0.0000000
159.051266070,0.0167432
181.033210070,0.0000000
197.007700070,7.7760732
261.036994994,0.0000000
283.018938994,0.0019531
298.993428994,0.0000000
147.028799291,0.0000000
169.010743291,0.0000000
184.985233291,0.0007031
189.112134994,1.7942026
211.094078994,7.0405953
227.068568994,0.3249873
123.044055433,14.3751376
145.025999433,0.0972104
161.000489433,0.0000000
119.070270181,0.3393871
141.052214181,0.0000000
157.026704181,0.0000000
89.107324396,0.0000000
111.089268396,0.0792340
127.063758396,0.0000000
89.059705497,0.2135133
111.041649497,0.0716908
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,2385.5279384
212.031813089,409.1811653
228.006303089,306.7372556
355.102358156,1.2837200
377.084302156,30.0473612
393.058792156,0.0477979
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0000000
425.318576102,0.0646528
126.031456119,0.0000000
148.013400119,0.0193522
163.987890119,0.0000000
176.102967291,1.7473004
198.084911291,0.7968872
214.059401291,0.0000000
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.1268826
266.074740530,2.2940788
282.049230530,0.0000000
324.059127419,0.0328863
346.041071419,0.0158397
362.015561419,0.0000000
112.050537794,0.0000000
134.032481794,0.0000000
150.006971794,0.0000000
193.070664104,9.0338118
215.052608104,0.0265372
231.027098104,0.0000000
255.065184801,0.0216398
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.2520488
183.074012254,0.2052657
199.048502254,0.0880365
308.064212800,0.0352434
330.046156800,0.0000000
346.020646800,0.0000000
171.005300941,0.0000000
192.987244941,0.0000016
208.961734941,0.0000000
154.086254598,0.0746767
176.068198598,0.8990440
192.042688598,3.5491750
291.086314169,0.6091695
313.068258169,0.1430304
329.042748169,0.0000000
443.097272776,0.0000000
307.081228788,0.4183837
329.063172788,0.2241421
345.037662788,0.0000000
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.1518195
265.083514310,0.1459850
281.058004310,0.0018063
289.070664104,0.0371536
311.052608104,0.0000000
327.027098104,0.0000000
133.049534736,0.4452197
155.031478736,1.4403388
171.005968736,0.0000000
287.055014040,0.0027458
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.7809127
271.060099420,0.0181159
293.042043420,0.0000000
309.016533420,0.0000000
197.065578724,7.5830452
219.047522724,0.0083069
235.022012724,0.1260198
148.060433773,9.1919651
170.042377773,0.0088118
186.016867773,0.0061811
147.076418190,28.5999432
