m/z,Intensity
175.023713911,0.0000000
197.005657911,2.6939641
212.980147911,0.0000000
105.114815075,0.0031476
127.096759075,0.0000000
143.071249075,2.3728061
203.223022856,6113.1334288
225.204966856,0.1902985
241.179456856,0.0214087
162.112469347,0.5690258
184.094413347,0.3113243
200.068903347,0.0460272
146.165173626,3358.1710074
168.147117626,0.1649058
184.121607626,0.0064322
149.044449356,0.0131447
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,51.5188573
207.063089965,0.1005759
223.037579965,0.4272989
131.129122469,0.0649342
153.111066469,0.2615841
169.085556469,0.1551858
339.070026456,0.0151149
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,6.5988461
219.048860134,0.0158696
235.023350134,0.3054286
102.054954469,0.2635150
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,7.0629374
192.074346607,0.8902963
208.048836607,0.0000000
132.076752543,6944.6537410
154.058696543,5.0358058
170.033186543,37.9584832
168.989650877,0.0000000
190.971594877,0.0044356
206.946084877,0.0000000
104.070604534,10.6571679
126.052548534,0.0000000
142.027038534,1.4641225
126.021940263,0.0602863
148.003884263,0.0549613
163.978374263,0.2230874
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.3137054
250.079825911,24.2832398
266.054315911,0.0000000
253.093130883,0.2219922
275.075074883,0.0395044
291.049564883,0.0000000
193.034278595,0.0636490
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,119.9647597
136.048131858,1.3447399
152.022621858,1.0014310
177.075749485,0.0103819
199.057693485,0.0170873
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.2789520
189.052214181,2.1844010
205.026704181,0.0082299
169.049534736,0.0000000
191.031478736,111.0538413
207.005968736,0.0000000
105.054620117,0.0281684
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0286392
227.104954503,1.3360828
153.054620117,0.0978613
175.036564117,0.0021823
191.011054117,0.0223722
168.101904663,0.0113494
190.083848663,0.1507899
206.058338663,38.9307207
161.080834865,0.2010068
183.062778865,0.0728997
199.037268865,0.0183085
170.081169218,1.2478868
192.063113218,68.3699680
208.037603218,0.0000000
146.081169218,0.1600500
168.063113218,0.0427501
184.037603218,0.1368212
138.054954469,17.9051306
160.036898469,0.0395354
176.011388469,0.0106342
165.054620117,76.4436390
187.036564117,0.2749880
203.011054117,0.0055623
241.085920245,0.3281456
263.067864245,0.1770904
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0003149
165.006637441,0.0000000
132.065519153,0.3272727
154.047463153,0.0246918
170.021953153,0.0262179
118.086254598,0.0844216
140.068198598,0.0000000
156.042688598,0.1499593
192.065519153,77.6260815
214.047463153,0.1144644
230.021953153,0.0000000
308.091082453,141.1449983
330.073026453,0.2409474
346.047516453,0.0994379
258.108446595,0.3117592
280.090390595,0.1475851
296.064880595,0.0182381
126.066187858,0.0000000
148.048131858,0.9702997
164.022621858,0.0000000
130.049869089,59.9984313
152.031813089,0.0268032
168.006303089,0.0353052
132.101904663,0.0095741
154.083848663,0.0546780
170.058338663,51.3970444
137.045786766,0.2731386
159.027730766,0.0000000
175.002220766,0.0084581
277.031909613,0.0000000
299.013853613,0.0080860
314.988343613,0.0000000
204.123034031,0.1540308
226.104978031,0.0787199
242.079468031,0.2444082
164.128119411,0.0000000
186.110063411,0.1304635
202.084553411,0.0673631
268.104029919,44.3840313
290.085973919,0.5727710
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,458.9124371
169.047128801,0.0603665
185.021618801,0.0742637
159.051266070,0.0146962
181.033210070,0.0027065
197.007700070,1.7525232
261.036994994,0.0231635
283.018938994,0.0000000
298.993428994,0.0000000
147.028799291,0.0140527
169.010743291,0.0000000
184.985233291,0.0000000
189.112134994,0.7291159
211.094078994,4.4057299
227.068568994,0.1544654
123.044055433,11.2250792
145.025999433,0.3102819
161.000489433,0.0000000
119.070270181,0.3903534
141.052214181,0.0011522
157.026704181,0.0000000
89.107324396,0.6405906
111.089268396,0.0881418
127.063758396,0.0000000
89.059705497,0.1825224
111.041649497,0.0582335
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1624.0422528
212.031813089,881.9624889
228.006303089,755.7192985
355.102358156,3.2083593
377.084302156,0.4278591
393.058792156,0.0313995
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0282942
425.318576102,0.0339698
126.031456119,0.0000000
148.013400119,0.0000000
163.987890119,0.0000000
176.102967291,5.7028649
198.084911291,3.4385346
214.059401291,0.0309914
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.3517813
266.074740530,0.5413481
282.049230530,0.0341398
324.059127419,0.0000000
346.041071419,0.0356569
362.015561419,0.0000000
112.050537794,0.0420085
134.032481794,0.0287911
150.006971794,0.0168939
193.070664104,2.0607214
215.052608104,0.0000000
231.027098104,0.0236692
255.065184801,0.0000000
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.1437463
183.074012254,0.1803616
199.048502254,0.0605685
308.064212800,0.0000000
330.046156800,0.0000000
346.020646800,0.0000000
171.005300941,0.0000000
192.987244941,0.0000000
208.961734941,0.0000000
154.086254598,0.0393523
176.068198598,0.5671574
192.042688598,0.4176665
291.086314169,0.2915017
313.068258169,0.0000000
329.042748169,0.0000000
443.097272776,0.0000000
307.081228788,0.0332177
329.063172788,0.9303665
345.037662788,0.0000000
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.0724237
265.083514310,0.7935809
281.058004310,0.0015462
289.070664104,0.0141526
311.052608104,0.0000000
327.027098104,0.0000000
133.049534736,0.5377362
155.031478736,0.2323979
171.005968736,0.0000000
287.055014040,0.0000000
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.0121880
271.060099420,0.0000000
293.042043420,0.0000000
309.016533420,0.0000000
197.065578724,4.0400259
219.047522724,0.0067165
235.022012724,0.3398898
148.060433773,57.5809434
170.042377773,0.1440987
186.016867773,0.0415715
147.076418190,307.3538896
169.058362190,0.1158863
185.032852190,2.3860135
76.039304405,0.5503210
98.021248405,0.0000000
113.995738405,0.0000000
152.056685803,0.5085737
174.038629803,0.0050192
190.013119803,0.0185376
284.098944539,0.8135396
306.080888539,0.1749157
322.055378539,0.0000000
444.031606318,0.0000000
364.065275428,0.0000000
386.047219428,0.0000000
402.021709428,0.0000000
179.055014040,0.1002480
201.036958040,0.0000000
217.011448040,0.0000000
303.086314169,0.0088185
325.068258169,0.0000000
341.042748169,0.0000000
112.086923303,0.6531950
134.068867303,0.0000000
150.043357303,0.0111937
156.076752543,200.4213531
178.058696543,0.0602511
194.033186543,0.0159586
190.118617355,389.7165436
212.100561355,0.7045327
228.075051355,0.2632137
393.299935767,36.7736175
415.281879767,0.0078720
431.256369767,0.0090837
110.027025644,0.0000000
132.008969644,0.0000000
147.983459644,0.0000000
176.070604534,0.6547666
198.052548534,1.1415346
214.027038534,0.0000000
269.088045502,0.0767349
291.069989502,0.0000000
307.044479502,0.0000000
349.054376392,0.0000000
371.036320392,0.1678383
387.010810392,0.0000000
131.033884672,0.0343697
153.015828672,0.0000000
168.990318672,0.0000000
211.132870439,0.0204887
233.114814439,0.6451229
249.089304439,0.5894047
90.054954469,177.5875341
112.036898469,0.0000000
128.011388469,0.0000000
175.118951708,231.0935671
197.100895708,525.8215365
213.075385708,0.0966001
133.060768125,2.6122394
155.042712125,0.0000000
171.017202125,0.0000000
134.044783708,0.8365676
156.026727708,0.0000000
172.001217708,0.0025565
170.011769502,0.0000000
191.993713502,0.0000000
207.968203502,0.0000000
241.031125223,0.0000000
263.013069223,0.0000000
278.987559223,0.0000000
136.042675708,0.0000000
158.024619708,0.0000000
173.999109708,0.0000000
120.065519153,0.2207328
142.047463153,0.0343183
158.021953153,0.0000000
281.247506271,0.0207674
303.229450271,0.0346335
319.203940271,0.9733169
147.112803699,209.7315456
169.094747699,0.0176762
185.069237699,18.9301458
166.086254598,1.2271788
188.068198598,1.4978148
204.042688598,0.0491407
116.070604534,0.8408923
138.052548534,13.5855709
154.027038534,0.4934561
106.049869089,0.0187251
128.031813089,0.0000000
144.006303089,0.0000000
182.081169218,18.7150088
204.063113218,17.4544767
220.037603218,0.0000000
263.055014040,0.0636818
285.036958040,0.0000000
301.011448040,0.0000000
117.018234607,0.0000000
139.000178607,0.0000000
154.974668607,0.0000000
233.128453764,10.8737477
255.110397764,0.7198455
271.084887764,0.5261712
319.044843279,0.0000000
341.026787279,0.0000000
357.001277279,0.0000000
229.216206142,0.0000000
251.198150142,0.2713802
267.172640142,0.0210841
287.244152224,0.1688997
309.226096224,0.0300568
325.200586224,0.0000000
230.186302994,1.1758009
252.168246994,0.0000000
268.142736994,0.0434425
245.233587540,0.0224753
267.215531540,0.0901961
283.190021540,0.0600859
188.175738310,7.0807518
210.157682310,0.3113491
226.132172310,0.0850785
175.071332809,0.0841863
197.053276809,0.4593397
213.027766809,2.0620594
176.055348392,0.7470371
198.037292392,0.2214902
214.011782392,0.2958698
305.097941481,1.8318765
327.079885481,0.0224911
343.054375481,0.0054714
164.037590328,0.0216385
186.019534328,0.0091446
201.994024328,0.0000000
190.070998457,1.3020112
212.052942457,0.0180488
228.027432457,0.0000000
118.049869089,0.0000000
140.031813089,0.0072017
156.006303089,0.0000000
174.112469347,0.0288371
196.094413347,8060.6206560
212.068903347,0.1676150
192.068890457,42.4810775
214.050834457,0.0944566
230.025324457,0.0000000
310.113257193,0.0256564
332.095201193,0.1329241
348.069691193,1.0198442
208.096819282,3.7052050
230.078763282,0.3821350
246.053253282,4.9129624
158.081169218,3765.7642997
180.063113218,1.4603433
196.037603218,16.8786247
224.091733902,1.4294388
246.073677902,0.5058443
262.048167902,1.8156610
160.096819282,20.3930260
182.078763282,3.9433254
198.053253282,1.4568524
273.075749485,0.0176092
295.057693485,0.0000000
311.032183485,0.0000000
124.039304405,0.0000000
146.021248405,0.0041197
161.995738405,0.0000000
181.060768125,0.1796399
203.042712125,0.0225007
219.017202125,0.0000000
137.070938886,0.8786158
159.052882886,0.0324098
175.027372886,0.0000000
136.112075423,0.0844007
158.094019423,0.0289848
174.068509423,0.3834617
162.076083837,0.3582364
184.058027837,0.2797006
200.032517837,0.0117531
426.357784998,0.0000000
448.339728998,0.0121157
257.247506271,0.0285373
279.229450271,0.0000000
295.203940271,0.0312051
400.342134933,0.0093820
422.324078933,0.0742132
438.298568933,0.1381138
194.081169218,17.8523085
216.063113218,15.0887141
232.037603218,0.0000000
142.026370739,1.8107243
164.008314739,0.0000000
179.982804739,0.2650667
130.086254598,22.1297253
152.068198598,0.2460004
168.042688598,0.8419528
155.033884672,0.3640395
177.015828672,0.0000000
192.990318672,0.0000000
245.076812113,0.0048128
267.058756113,0.0755100
283.033246113,0.0067366
313.104364272,0.0242684
335.086308272,0.2024450
351.060798272,0.0000000
123.055288822,8.0983331
145.037232822,0.0057360
161.011722822,0.0000000
168.065519153,0.0083687
190.047463153,1433.8271520
206.021953153,0.0000000
303.049928659,0.0000000
325.031872659,0.0000000
341.006362659,0.0041986
174.054954469,6.9473970
196.036898469,35.7541742
212.011388469,0.0314110
168.029133644,0.0000000
190.011077644,0.0181591
205.985567644,0.0000000
229.085920245,0.0895423
251.067864245,0.0046728
267.042354245,0.0000000
153.075749485,0.2742907
175.057693485,1.3673584
191.032183485,120.8456465
231.026430310,0.0280202
253.008374310,0.0000000
268.982864310,0.0126293
361.091793472,0.1547330
383.073737472,0.0060387
399.048227472,0.0482485
399.144515008,0.0419709
421.126459008,0.0000000
437.100949008,0.0000000
203.127785058,0.0528977
225.109729058,0.2997376
241.084219058,0.2451982
291.047559678,0.0000000
313.029503678,0.0000000
329.003993678,0.0000000
175.060099420,0.7419179
197.042043420,0.7724394
213.016533420,0.0000000
183.086314169,2.9480167
205.068258169,0.3302840
221.042748169,0.0000000
428.373435062,0.0000000
343.123487524,0.0465757
365.105431524,0.0665197
381.079921524,0.0000000
199.060099420,0.0533591
221.042043420,0.0000000
237.016533420,0.0000000
168.043738336,0.5341515
190.025682336,0.0712023
206.000172336,0.6816990
305.065578724,0.0083996
327.047522724,0.1403938
343.022012724,0.0000000
266.119583360,0.2808052
288.101527360,0.1176709
304.076017360,0.0224791
426.052245138,0.0000000
448.034189138,0.0000000
149.059705497,2.0100904
171.041649497,0.0972322
187.016139497,0.0000000
220.119286061,0.2448171
242.101230061,0.1063626
258.075720061,0.0106146
205.097153635,118.7209301
227.079097635,23.6886224
243.053587635,94.5301475
138.091339979,0.0000000
160.073283979,11.4086791
176.047773979,0.0000000
139.050203441,0.0404414
161.032147441,0.0000000
177.006637441,0.0000000
136.061771183,1.8125633
158.043715183,0.1119560
174.018205183,0.0000000
177.039363975,0.0450632
199.021307975,0.0225652
214.995797975,0.0000000
153.040701386,0.0000000
175.022645386,0.0000000
190.997135386,0.0221045
206.044783708,3.5361997
228.026727708,0.0000000
244.001217708,0.0391190
167.055014040,0.0000000
189.036958040,2.0380647
205.011448040,0.0328476
