m/z,Intensity
175.023713911,0.0000000
197.005657911,1.5247658
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,2.8849792
203.223022856,4428.2525215
225.204966856,0.2289973
241.179456856,0.0000000
162.112469347,0.2447090
184.094413347,0.3911953
200.068903347,0.1609743
146.165173626,1657.3928616
168.147117626,0.0000000
184.121607626,0.0000000
149.044449356,0.0000000
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,52.2757701
207.063089965,0.2763363
223.037579965,0.4154773
131.129122469,0.0000000
153.111066469,0.2539710
169.085556469,0.0000000
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,7.6837605
219.048860134,0.0000000
235.023350134,0.8233582
102.054954469,0.8004984
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.4121355
192.074346607,1.8521879
208.048836607,0.0000000
132.076752543,4095.3854662
154.058696543,5.9494348
170.033186543,21.9558339
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,3.3141919
126.052548534,0.0000000
142.027038534,1.5942558
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.2368231
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.2515919
250.079825911,29.2446757
266.054315911,0.0000000
253.093130883,0.5672862
275.075074883,0.0000000
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,87.6250543
136.048131858,1.5176309
152.022621858,0.3159323
177.075749485,0.0537320
199.057693485,0.0000000
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1176649
189.052214181,3.3792732
205.026704181,0.0000000
169.049534736,0.0847061
191.031478736,138.6271822
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,1.8639674
153.054620117,0.0013959
175.036564117,0.1002620
191.011054117,0.0000000
168.101904663,0.0713220
190.083848663,0.0000000
206.058338663,61.5399254
161.080834865,0.1945960
183.062778865,0.0000000
199.037268865,0.0000000
170.081169218,2.0762251
192.063113218,83.1141739
208.037603218,0.0000000
146.081169218,0.2292224
168.063113218,0.0299212
184.037603218,0.0832625
138.054954469,2.0039768
160.036898469,0.0000000
176.011388469,0.0000000
165.054620117,85.3875259
187.036564117,0.2529459
203.011054117,0.0000000
241.085920245,0.1702025
263.067864245,0.1131717
279.042354245,0.0000000
127.050203441,0.0000000
