m/z,Intensity
175.023713911,0.0000000
197.005657911,2.0360783
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,1.9216720
203.223022856,7756.6787778
225.204966856,0.2102187
241.179456856,0.0000000
162.112469347,0.1252020
184.094413347,0.3753124
200.068903347,0.0000000
146.165173626,1506.0853586
168.147117626,0.0000000
184.121607626,0.0000000
149.044449356,0.0798446
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,59.0419553
207.063089965,0.3320002
223.037579965,0.5531166
131.129122469,0.0000000
153.111066469,0.9185047
169.085556469,0.1933447
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,6.2991676
219.048860134,0.0913028
235.023350134,0.0810710
102.054954469,0.1883302
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.8795296
192.074346607,1.0295390
208.048836607,0.0000000
132.076752543,5068.5539358
154.058696543,2.5144246
170.033186543,22.1171798
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,2.8987253
126.052548534,0.0000000
142.027038534,1.8953086
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.3947779
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1351586
250.079825911,26.1399804
266.054315911,0.0000000
253.093130883,0.4180944
275.075074883,0.1266712
291.049564883,0.0000000
193.034278595,0.0626358
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,95.3942526
136.048131858,0.9159304
152.022621858,0.6896702
177.075749485,0.0793628
199.057693485,0.0878854
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.2647584
189.052214181,2.7629404
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,129.0998916
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,0.7725019
153.054620117,0.1410252
175.036564117,0.0000000
191.011054117,0.0000000
168.101904663,0.0000000
190.083848663,0.0000000
206.058338663,41.7448614
161.080834865,0.3364076
183.062778865,0.1314802
199.037268865,0.1085647
170.081169218,0.7818066
192.063113218,74.7911998
208.037603218,0.0000000
146.081169218,0.1306624
168.063113218,0.0460947
184.037603218,0.0168609
138.054954469,2.3113726
160.036898469,0.1048703
176.011388469,0.0000000
165.054620117,86.4769137
187.036564117,0.0423727
203.011054117,0.0000000
241.085920245,0.2895390
263.067864245,0.1436886
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.3254808
154.047463153,0.0000000
170.021953153,0.0000000
118.086254598,0.0838763
140.068198598,0.0000000
156.042688598,0.1201805
192.065519153,86.8250894
214.047463153,0.0000000
230.021953153,0.0000000
308.091082453,111.7687696
330.073026453,0.0000000
346.047516453,0.0000000
258.108446595,0.3764283
280.090390595,0.4101041
296.064880595,0.0000000
126.066187858,0.0000000
148.048131858,0.1957459
164.022621858,0.0000000
130.049869089,37.0331557
152.031813089,0.0663153
168.006303089,0.0000000
132.101904663,0.0000000
154.083848663,0.0000000
170.058338663,57.2396227
137.045786766,0.2430163
159.027730766,0.0000000
175.002220766,0.0000000
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.3793768
226.104978031,0.1301678
242.079468031,0.0781187
164.128119411,0.0000000
186.110063411,0.1501571
202.084553411,0.0000000
