m/z,Intensity
175.023713911,0.0000000
197.005657911,2.3674328
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,2.4929171
203.223022856,8850.5869121
225.204966856,0.1775787
241.179456856,0.0000000
162.112469347,0.0000000
184.094413347,0.0820211
200.068903347,0.1322338
146.165173626,1498.7704656
168.147117626,0.0835797
184.121607626,0.0321794
149.044449356,0.0000000
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,55.4721957
207.063089965,0.4840505
223.037579965,0.1340978
131.129122469,0.1305085
153.111066469,0.3782666
169.085556469,0.1900006
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,7.8058655
219.048860134,0.0000000
235.023350134,0.1296201
102.054954469,0.5516384
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.4662665
192.074346607,1.4322669
208.048836607,0.0000000
132.076752543,7446.5907312
154.058696543,5.9811056
170.033186543,39.5077659
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,3.2356143
126.052548534,0.0000000
142.027038534,2.2635555
126.021940263,0.0143179
148.003884263,0.2074499
163.978374263,0.2027593
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1452449
250.079825911,23.1898457
266.054315911,0.0000000
253.093130883,0.3164389
275.075074883,0.0044295
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,122.0542198
136.048131858,2.1369655
152.022621858,1.5615390
177.075749485,0.0000000
199.057693485,0.0000000
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1419390
189.052214181,2.8586002
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,125.7193985
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.1044960
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,0.3034280
153.054620117,0.1965057
175.036564117,0.0000000
191.011054117,0.0000000
168.101904663,0.1761341
190.083848663,0.1474953
206.058338663,44.5601007
161.080834865,0.0316442
183.062778865,0.1385057
199.037268865,0.0000000
170.081169218,0.7147337
192.063113218,78.6276415
208.037603218,0.0000000
146.081169218,0.3063432
168.063113218,0.0000000
184.037603218,0.1141823
138.054954469,4.9177865
160.036898469,0.0000000
176.011388469,0.0000000
165.054620117,75.4216223
187.036564117,0.1989415
203.011054117,0.0000000
241.085920245,0.0444377
263.067864245,0.2280164
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.4408279
154.047463153,0.0000000
170.021953153,0.0000000
118.086254598,0.1134407
140.068198598,0.0000000
156.042688598,0.1506352
192.065519153,90.9616601
214.047463153,0.0000000
230.021953153,0.0000000
308.091082453,133.5854875
330.073026453,0.1950039
346.047516453,0.0782913
258.108446595,0.2765040
280.090390595,0.1255576
296.064880595,0.0000000
126.066187858,0.0000000
148.048131858,0.4211727
164.022621858,0.0000000
130.049869089,38.0816392
152.031813089,0.0000000
168.006303089,0.0000000
132.101904663,0.1487769
154.083848663,0.0000000
170.058338663,86.8435418
137.045786766,2.4202572
159.027730766,0.0398149
175.002220766,0.0000000
277.031909613,0.0609916
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.0585960
226.104978031,0.0000000
242.079468031,0.3621145
164.128119411,0.0000000
186.110063411,0.0000000
202.084553411,0.1049313
268.104029919,126.5420471
290.085973919,0.6886560
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,477.4770029
169.047128801,0.0920405
185.021618801,0.1327998
159.051266070,0.0579446
181.033210070,0.0000000
197.007700070,1.9107097
261.036994994,0.0326228
283.018938994,0.0000000
298.993428994,0.0000000
147.028799291,0.0809861
169.010743291,0.0000000
184.985233291,0.0000000
189.112134994,0.9324351
211.094078994,4.7439206
227.068568994,0.1379233
123.044055433,14.5336845
145.025999433,0.3898419
161.000489433,0.0000000
119.070270181,0.3465578
141.052214181,0.0020309
157.026704181,0.0000000
89.107324396,0.2209683
111.089268396,0.0000000
127.063758396,0.0000000
89.059705497,0.2413740
111.041649497,0.0000000
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1676.8089189
212.031813089,1011.8261319
228.006303089,837.7722205
355.102358156,3.8396369
377.084302156,0.4909088
393.058792156,0.0000000
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0000000
425.318576102,0.0000000
126.031456119,0.0000000
148.013400119,0.0000000
163.987890119,0.0000000
176.102967291,2.6589412
198.084911291,3.6147297
214.059401291,0.0000000
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.1169068
266.074740530,1.1392666
282.049230530,0.0000000
324.059127419,0.0000000
346.041071419,0.0663104
362.015561419,0.0000000
112.050537794,0.3859094
134.032481794,0.0000000
150.006971794,0.0000000
193.070664104,2.1610063
215.052608104,0.0000000
231.027098104,0.0000000
255.065184801,0.0000000
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.4622784
183.074012254,0.2780031
199.048502254,0.0000360
308.064212800,0.0000000
330.046156800,0.0000000
346.020646800,0.0000000
171.005300941,0.0000000
192.987244941,0.0000000
208.961734941,0.0000000
154.086254598,0.0904130
176.068198598,0.4930071
192.042688598,0.4526846
291.086314169,0.6295409
313.068258169,0.0000000
329.042748169,0.0977501
443.097272776,0.0000000
307.081228788,0.0000000
329.063172788,0.3494690
345.037662788,0.0000000
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.0000000
265.083514310,0.2540476
281.058004310,0.0000000
289.070664104,0.0000000
311.052608104,0.0000000
327.027098104,0.0000000
133.049534736,1.4456715
155.031478736,0.4901900
171.005968736,0.0000000
287.055014040,0.0934936
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.0450012
271.060099420,0.0000000
293.042043420,0.0712335
309.016533420,0.0000000
197.065578724,4.5727502
219.047522724,0.0000000
235.022012724,0.1320653
148.060433773,70.4452749
170.042377773,0.1022381
186.016867773,0.0000000
147.076418190,185.9049752
169.058362190,0.0011013
185.032852190,0.4162244
76.039304405,0.0000000
98.021248405,0.0000000
113.995738405,0.0000000
152.056685803,0.9140843
174.038629803,0.0000000
190.013119803,0.0000000
284.098944539,1.0351287
306.080888539,0.2879056
322.055378539,0.0000000
444.031606318,0.0000000
364.065275428,0.0000000
386.047219428,0.0000000
402.021709428,0.0000000
179.055014040,0.0305920
201.036958040,0.0000000
217.011448040,0.0000000
303.086314169,0.0633940
325.068258169,0.0000000
341.042748169,0.0000000
112.086923303,0.6568212
134.068867303,0.0000000
150.043357303,0.0000000
156.076752543,107.7932371
178.058696543,0.0000000
194.033186543,0.0566883
190.118617355,349.9810278
212.100561355,1.3054701
228.075051355,0.3179219
393.299935767,40.0221181
415.281879767,0.0000000
431.256369767,0.0000000
110.027025644,0.0000000
132.008969644,0.0000000
147.983459644,0.0000000
176.070604534,0.5224460
198.052548534,0.7782231
214.027038534,0.0000000
269.088045502,0.0252174
291.069989502,0.0000000
307.044479502,0.0000000
349.054376392,0.0000000
371.036320392,0.0011224
387.010810392,0.0000000
131.033884672,0.1287206
153.015828672,0.0000000
168.990318672,0.0000000
211.132870439,0.0000000
233.114814439,0.4086856
249.089304439,0.8092075
90.054954469,175.0598873
112.036898469,0.0000000
128.011388469,0.0000000
175.118951708,183.8989554
197.100895708,501.3166360
213.075385708,0.0232549
133.060768125,2.4032163
155.042712125,0.0000000
171.017202125,0.0000000
134.044783708,1.1183418
156.026727708,0.0000000
172.001217708,0.0000000
170.011769502,0.0000000
191.993713502,0.0000000
207.968203502,0.0000000
241.031125223,0.0000000
263.013069223,0.0000000
278.987559223,0.0000000
136.042675708,0.0000000
158.024619708,0.0000000
173.999109708,0.0000000
120.065519153,0.0483876
142.047463153,0.0000000
158.021953153,0.0000000
281.247506271,0.0000000
303.229450271,0.0000000
319.203940271,0.6399109
147.112803699,133.4292737
169.094747699,0.0000000
185.069237699,17.8848734
166.086254598,0.9587533
188.068198598,1.0000728
204.042688598,0.0000000
116.070604534,0.7861188
138.052548534,3.5923781
154.027038534,0.1962413
106.049869089,0.0003796
128.031813089,0.0000000
144.006303089,0.0000000
182.081169218,25.1421168
204.063113218,18.4452347
220.037603218,0.0000000
263.055014040,0.2280587
285.036958040,0.0000000
301.011448040,0.0000000
117.018234607,0.0000000
139.000178607,0.0000000
154.974668607,0.0000000
233.128453764,12.4785432
255.110397764,0.6862113
271.084887764,0.7891008
319.044843279,0.0000000
341.026787279,0.0000000
357.001277279,0.0000000
229.216206142,0.0000000
251.198150142,0.0886944
267.172640142,0.0000000
287.244152224,0.6837290
309.226096224,0.1682410
325.200586224,0.0000000
230.186302994,0.2566327
252.168246994,0.0209348
268.142736994,0.0000000
245.233587540,0.0110112
267.215531540,0.2426548
283.190021540,0.1045701
188.175738310,1.4458102
210.157682310,0.1380388
226.132172310,0.0000000
175.071332809,0.0621783
197.053276809,0.2073858
213.027766809,2.9318099
176.055348392,1.6361777
198.037292392,0.4078136
214.011782392,0.3998116
305.097941481,1.9693929
327.079885481,0.0000000
343.054375481,0.0275243
164.037590328,0.0000000
186.019534328,0.0000000
201.994024328,0.0000000
190.070998457,3.1328312
212.052942457,0.0000000
228.027432457,0.0000000
118.049869089,0.0000000
140.031813089,0.0000000
156.006303089,0.0000000
174.112469347,0.0000000
196.094413347,7578.6896874
212.068903347,0.0372154
192.068890457,53.1851692
214.050834457,0.0000000
230.025324457,0.0000000
310.113257193,0.0181768
332.095201193,0.3928731
348.069691193,0.3167189
208.096819282,1.9847355
230.078763282,0.6325074
246.053253282,3.8618900
158.081169218,3768.9926282
180.063113218,2.1996968
196.037603218,14.8020843
224.091733902,1.1197569
246.073677902,0.1708108
262.048167902,1.7277434
160.096819282,20.5987199
182.078763282,6.1178034
198.053253282,1.0478530
273.075749485,0.0689517
295.057693485,0.0000000
311.032183485,0.0000000
124.039304405,0.0000000
146.021248405,0.0000000
161.995738405,0.0000000
181.060768125,0.4287555
203.042712125,0.0000000
219.017202125,0.0000000
137.070938886,3.7216399
159.052882886,0.1359305
175.027372886,0.0000000
136.112075423,0.1486564
158.094019423,0.0000000
174.068509423,0.2970374
162.076083837,0.3205679
184.058027837,0.4047055
200.032517837,0.0000000
426.357784998,0.0000000
448.339728998,0.0000000
257.247506271,0.0000000
279.229450271,0.0000000
295.203940271,0.0000000
400.342134933,0.0000000
422.324078933,0.0000000
438.298568933,0.3931820
194.081169218,20.9083978
216.063113218,8.4321068
232.037603218,0.0000000
142.026370739,3.0562199
164.008314739,0.0000000
179.982804739,0.3163737
130.086254598,12.3158683
152.068198598,0.6838956
168.042688598,1.8598170
155.033884672,0.4438703
