m/z,Intensity
175.023713911,0.0000000
197.005657911,2.2711143
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,2.0545560
203.223022856,10524.3211564
225.204966856,0.8439006
241.179456856,0.0000000
162.112469347,0.0000000
184.094413347,0.0771103
200.068903347,0.0000000
146.165173626,1411.0965785
168.147117626,0.0000000
184.121607626,0.0000000
149.044449356,0.0554862
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,51.7900425
207.063089965,0.2802500
223.037579965,0.6507226
131.129122469,0.0000000
153.111066469,0.7304414
169.085556469,0.0743659
339.070026456,0.0000000
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,7.3062289
219.048860134,0.0000000
235.023350134,0.0637053
102.054954469,0.5476028
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,6.3196301
192.074346607,1.2857715
208.048836607,0.0000000
132.076752543,4393.4154147
154.058696543,2.0596937
170.033186543,17.1713661
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,3.0016175
126.052548534,0.0000000
142.027038534,1.9658394
126.021940263,0.0000000
148.003884263,0.0000000
163.978374263,0.1550982
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1197360
250.079825911,24.7338861
266.054315911,0.0049851
253.093130883,0.3349795
275.075074883,0.0036509
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,77.7506733
136.048131858,0.4277500
152.022621858,0.5126485
177.075749485,0.1035777
199.057693485,0.0000000
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.0000000
189.052214181,2.9065150
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,123.3520439
207.005968736,0.0001334
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.1428509
227.104954503,1.3567132
153.054620117,0.1927992
175.036564117,0.0000000
191.011054117,0.0000000
168.101904663,0.0729460
190.083848663,0.0957225
206.058338663,27.9512782
161.080834865,0.2222426
183.062778865,0.1893458
199.037268865,0.0538748
170.081169218,1.4123208
192.063113218,80.0105254
208.037603218,0.0000000
146.081169218,0.2839386
168.063113218,0.2257332
184.037603218,0.3732393
138.054954469,1.8030676
160.036898469,0.1237896
176.011388469,0.0000000
165.054620117,83.8094748
187.036564117,0.1622759
203.011054117,0.0000000
241.085920245,0.0185395
263.067864245,0.0644485
279.042354245,0.0000000
127.050203441,0.0000000
149.032147441,0.0000000
165.006637441,0.0000000
132.065519153,0.4684707
154.047463153,0.0313667
170.021953153,0.0000000
118.086254598,0.0717791
140.068198598,0.0000000
156.042688598,0.2260224
192.065519153,91.2751108
214.047463153,0.0739972
230.021953153,0.0000000
308.091082453,139.6814696
330.073026453,0.0054705
346.047516453,0.0000000
258.108446595,0.4030840
280.090390595,0.0754915
296.064880595,0.0000000
126.066187858,0.0616939
148.048131858,0.8966493
164.022621858,0.0000000
130.049869089,38.4698535
152.031813089,0.0000000
168.006303089,0.0000000
132.101904663,0.0000000
154.083848663,0.0000000
170.058338663,50.3198664
137.045786766,0.5792846
159.027730766,0.0000000
175.002220766,0.0000000
277.031909613,0.0000000
299.013853613,0.0000000
314.988343613,0.0000000
204.123034031,0.0549051
226.104978031,0.0781265
242.079468031,0.9224172
164.128119411,0.0673183
186.110063411,0.0170789
202.084553411,0.0000000
268.104029919,125.6146456
290.085973919,0.6967683
306.060463919,0.0000000
428.036691698,0.0000000
147.065184801,520.1102311
169.047128801,0.0000000
185.021618801,0.0817670
159.051266070,0.0000000
181.033210070,0.0000000
197.007700070,1.4762343
261.036994994,0.0000000
283.018938994,0.0000000
298.993428994,0.0000000
147.028799291,0.0559141
169.010743291,0.0000000
184.985233291,0.0003297
189.112134994,0.3276560
211.094078994,5.2001440
227.068568994,0.2997615
123.044055433,14.8767795
145.025999433,0.2073010
161.000489433,0.0000000
119.070270181,0.4921342
141.052214181,0.0000000
157.026704181,0.0000000
89.107324396,0.3562371
111.089268396,0.0630849
127.063758396,0.0000000
89.059705497,0.0000000
111.041649497,0.0643729
127.016139497,0.0000000
404.025458309,0.0000000
426.007402309,0.0000000
441.981892309,0.0000000
190.049869089,1647.8234974
212.031813089,782.8694558
228.006303089,708.6875203
355.102358156,3.4978278
377.084302156,0.4813476
393.058792156,0.0000000
409.294850387,0.0000000
431.276794387,0.0000000
447.251284387,0.0000000
387.362142102,0.0000000
409.344086102,0.0000000
425.318576102,0.0115723
126.031456119,0.0000000
148.013400119,0.0000000
163.987890119,0.0000000
176.102967291,1.8113619
198.084911291,3.6776508
214.059401291,0.0000000
427.095182032,0.0000000
449.077126032,0.0000000
244.092796530,0.2803639
266.074740530,0.3653782
282.049230530,0.0000000
324.059127419,0.0000000
346.041071419,0.0508300
362.015561419,0.0000000
112.050537794,0.0000000
134.032481794,0.1288760
150.006971794,0.0000000
193.070664104,1.9658234
215.052608104,0.0000000
231.027098104,0.0000000
255.065184801,0.0000000
277.047128801,0.0000000
293.021618801,0.0000000
161.092068254,0.0590337
183.074012254,0.4606309
199.048502254,0.0000000
308.064212800,0.0000000
330.046156800,0.0000000
346.020646800,0.0418128
171.005300941,0.0000000
192.987244941,0.0000000
208.961734941,0.0000000
154.086254598,0.0000000
176.068198598,0.8200344
192.042688598,0.4327068
291.086314169,0.2048676
313.068258169,0.0000000
329.042748169,0.0000000
443.097272776,0.0000000
307.081228788,0.0000000
329.063172788,0.3662930
345.037662788,0.0000000
303.013543150,0.0000000
324.995487150,0.0000000
340.969977150,0.0000000
243.101570310,0.0419551
265.083514310,0.1476494
281.058004310,0.0000000
289.070664104,0.0000000
311.052608104,0.0000000
327.027098104,0.0000000
133.049534736,0.6724690
155.031478736,0.7314243
171.005968736,0.0000000
287.055014040,0.0000000
309.036958040,0.0000000
325.011448040,0.0000000
442.146957361,0.0254981
271.060099420,0.0000000
293.042043420,0.0000000
309.016533420,0.0000000
197.065578724,4.1629731
219.047522724,0.0000000
235.022012724,0.0769453
148.060433773,87.9821880
170.042377773,0.0750709
186.016867773,0.0193028
147.076418190,194.8712665
169.058362190,0.0050999
185.032852190,0.3187456
76.039304405,0.1777581
98.021248405,0.0000000
113.995738405,0.0000000
152.056685803,0.0337105
174.038629803,0.0000000
190.013119803,0.0000000
284.098944539,0.4593807
306.080888539,0.5625622
322.055378539,0.0000000
444.031606318,0.0000000
364.065275428,0.0000000
386.047219428,0.0000000
402.021709428,0.0000000
179.055014040,0.1004301
201.036958040,0.0000000
217.011448040,0.0000000
303.086314169,0.0000000
325.068258169,0.0000000
341.042748169,0.0000000
112.086923303,0.0000000
134.068867303,0.0127153
150.043357303,0.0000000
156.076752543,90.5519457
178.058696543,0.1273126
194.033186543,0.0582582
190.118617355,373.6128549
212.100561355,0.0439956
228.075051355,0.2896892
393.299935767,31.8245141
415.281879767,0.0000000
431.256369767,0.0000000
110.027025644,0.0000000
132.008969644,0.0000000
147.983459644,0.0000000
176.070604534,0.8533360
198.052548534,0.1580874
214.027038534,0.0000000
269.088045502,0.0574737
291.069989502,0.0056910
307.044479502,0.0000000
349.054376392,0.0000000
371.036320392,0.1341852
387.010810392,0.0000000
131.033884672,0.0000000
153.015828672,0.0000000
168.990318672,0.0000000
211.132870439,0.0000000
233.114814439,0.2836295
249.089304439,0.6116981
90.054954469,104.5169300
112.036898469,0.0000000
128.011388469,0.0000000
175.118951708,90.7460615
197.100895708,503.5272249
213.075385708,0.0861133
133.060768125,2.2656940
155.042712125,0.0000000
171.017202125,0.0000000
134.044783708,0.3156584
156.026727708,0.0000000
172.001217708,0.0000000
170.011769502,0.0000000
191.993713502,0.0000000
207.968203502,0.0000000
241.031125223,0.0000000
263.013069223,0.0000000
278.987559223,0.0000000
136.042675708,0.0000000
158.024619708,0.0000000
173.999109708,0.0000000
120.065519153,0.0000000
142.047463153,0.0000000
158.021953153,0.0000000
281.247506271,0.0000000
303.229450271,0.0000000
319.203940271,0.8097554
147.112803699,145.9396744
169.094747699,0.0000000
185.069237699,20.1749683
166.086254598,0.8315594
188.068198598,0.7359019
204.042688598,0.1781271
116.070604534,0.3789545
138.052548534,1.8928149
154.027038534,0.1288143
106.049869089,0.1273041
128.031813089,0.0000000
144.006303089,0.0000000
182.081169218,21.6688594
204.063113218,21.8644146
220.037603218,0.0000000
263.055014040,0.0886313
285.036958040,0.0000000
301.011448040,0.0000000
117.018234607,0.0000000
139.000178607,0.0000000
154.974668607,0.0000000
233.128453764,8.2669936
255.110397764,0.5127080
271.084887764,0.4811992
319.044843279,0.0000000
341.026787279,0.0000000
357.001277279,0.0000000
229.216206142,0.0000000
251.198150142,0.0000000
267.172640142,0.0000000
287.244152224,0.5356229
309.226096224,0.1665785
325.200586224,0.0367816
230.186302994,0.2126285
252.168246994,0.0000000
268.142736994,0.0662776
245.233587540,0.0000000
267.215531540,0.1776459
283.190021540,0.1194276
188.175738310,3.8068230
210.157682310,0.1626504
226.132172310,0.0378573
175.071332809,0.0223722
197.053276809,0.3750265
213.027766809,0.9347529
176.055348392,1.2071827
198.037292392,0.1836047
214.011782392,0.0816472
305.097941481,2.6634125
327.079885481,0.0000000
343.054375481,0.0000000
164.037590328,0.0000000
186.019534328,0.0000000
201.994024328,0.0000000
190.070998457,1.6136269
212.052942457,0.0000000
228.027432457,0.0000000
118.049869089,0.0000000
140.031813089,0.0000000
156.006303089,0.0000000
174.112469347,0.0000000
196.094413347,7836.9150176
212.068903347,0.0281279
192.068890457,51.0662298
214.050834457,0.0448937
230.025324457,0.0000000
310.113257193,0.1977448
332.095201193,0.1822921
348.069691193,0.4751803
208.096819282,3.5898245
230.078763282,0.3556040
246.053253282,4.1592289
158.081169218,3877.4013073
180.063113218,1.8683130
196.037603218,16.3336573
224.091733902,1.6297657
246.073677902,0.4316097
262.048167902,1.1719412
160.096819282,22.1536569
182.078763282,4.8200766
198.053253282,0.3263018
273.075749485,0.0000000
295.057693485,0.0000000
311.032183485,0.0000000
124.039304405,0.0000000
146.021248405,0.0000000
161.995738405,0.0000000
181.060768125,0.4795999
203.042712125,0.0000000
219.017202125,0.0000000
137.070938886,11.7472845
159.052882886,0.0000000
175.027372886,0.0000000
136.112075423,0.0563960
158.094019423,0.0000000
174.068509423,0.2801776
162.076083837,0.5661280
184.058027837,0.1943811
200.032517837,0.0000000
426.357784998,0.0000000
448.339728998,0.0000000
257.247506271,0.0000000
279.229450271,0.0000000
295.203940271,0.0000000
400.342134933,0.0000000
422.324078933,0.0000000
438.298568933,0.3298136
194.081169218,18.8100736
216.063113218,6.4727150
232.037603218,0.0000000
142.026370739,2.5733237
164.008314739,0.1827436
179.982804739,0.1037392
130.086254598,13.1411021
152.068198598,0.3314086
168.042688598,0.7682322
155.033884672,0.6604198
177.015828672,0.0000000
192.990318672,0.0000000
245.076812113,0.1661371
267.058756113,0.0970909
283.033246113,0.0000000
313.104364272,0.0000000
335.086308272,0.2201656
351.060798272,0.0000000
123.055288822,4.2968570
145.037232822,0.0000000
161.011722822,0.0000000
168.065519153,0.1998823
190.047463153,1453.0763721
206.021953153,0.0000000
303.049928659,0.0000000
325.031872659,0.0000000
341.006362659,0.0000000
174.054954469,9.3679808
196.036898469,34.8652697
212.011388469,0.0000000
168.029133644,0.0000000
190.011077644,0.0000000
205.985567644,0.0067093
229.085920245,0.0817033
251.067864245,0.0120449
267.042354245,0.0000000
153.075749485,0.3500863
175.057693485,1.1935406
191.032183485,134.1502088
231.026430310,0.0000000
253.008374310,0.0000000
268.982864310,0.0000000
361.091793472,0.1784544
383.073737472,0.0510946
399.048227472,0.0000000
399.144515008,0.1244587
421.126459008,0.0012181
437.100949008,0.0000000
203.127785058,0.0453607
225.109729058,0.2434916
241.084219058,0.1041054
291.047559678,0.0000000
313.029503678,0.0000000
329.003993678,0.0000000
175.060099420,1.0256704
197.042043420,0.7208782
213.016533420,0.0000000
183.086314169,3.3455381
205.068258169,0.1336350
221.042748169,0.0000000
428.373435062,0.0000000
343.123487524,0.1417344
365.105431524,0.0000000
381.079921524,0.0000000
199.060099420,0.0407060
221.042043420,0.0000000
237.016533420,0.0000000
168.043738336,0.6494159
190.025682336,0.0000000
206.000172336,0.5680553
305.065578724,0.0000000
327.047522724,0.0765241
343.022012724,0.0000000
266.119583360,0.0135489
288.101527360,0.2061946
304.076017360,0.0000000
426.052245138,0.0000000
448.034189138,0.0000000
149.059705497,2.6773958
171.041649497,0.3051569
187.016139497,0.0000000
220.119286061,0.0398668
242.101230061,0.0713560
258.075720061,0.0566891
205.097153635,118.2891641
227.079097635,19.7791946
243.053587635,78.1172245
138.091339979,0.0802307
160.073283979,15.6364548
176.047773979,0.0176314
139.050203441,0.0000000
161.032147441,0.0000000
177.006637441,0.0000000
136.061771183,0.5665647
158.043715183,0.0000000
174.018205183,0.0000000
177.039363975,0.0597288
199.021307975,0.0439118
214.995797975,0.0000000
153.040701386,0.0000000
175.022645386,0.0000000
190.997135386,0.0000000
206.044783708,4.9565583
228.026727708,0.0000000
244.001217708,0.0802091
167.055014040,0.0000000
189.036958040,1.5367389
205.011448040,0.0000000
