m/z,Intensity
175.023713911,0.0000000
197.005657911,1.7360267
212.980147911,0.0000000
105.114815075,0.0000000
127.096759075,0.0000000
143.071249075,1.8007086
203.223022856,5952.4103851
225.204966856,0.1937523
241.179456856,0.0000000
162.112469347,0.0894542
184.094413347,0.3339454
200.068903347,0.0000000
146.165173626,1437.5743128
168.147117626,0.0000000
184.121607626,0.0323716
149.044449356,0.0000000
171.026393356,0.0000000
187.000883356,0.0000000
185.081145965,56.6650016
207.063089965,0.5152547
223.037579965,0.6956371
131.129122469,0.0000000
153.111066469,0.6721609
169.085556469,0.2237209
339.070026456,0.0632931
361.051970456,0.0000000
377.026460456,0.0000000
197.066916134,6.7657037
219.048860134,0.0000000
235.023350134,0.3805141
102.054954469,0.1477890
124.036898469,0.0000000
140.011388469,0.0000000
170.092402607,5.0565519
192.074346607,1.0927323
208.048836607,0.0000000
132.076752543,3816.5575038
154.058696543,2.3487358
170.033186543,15.3628501
168.989650877,0.0000000
190.971594877,0.0000000
206.946084877,0.0000000
104.070604534,2.9179430
126.052548534,0.1104073
142.027038534,1.7542508
126.021940263,0.1563702
148.003884263,0.1193414
163.978374263,0.0000000
412.041777079,0.0000000
434.023721079,0.0000000
228.097881911,0.1188001
250.079825911,27.9955964
266.054315911,0.0000000
253.093130883,0.2290297
275.075074883,0.0031882
291.049564883,0.0000000
193.034278595,0.0000000
215.016222595,0.0000000
230.990712595,0.0000000
114.066187858,76.4158799
136.048131858,0.9815635
152.022621858,0.4040219
177.075749485,0.1115335
199.057693485,0.0000000
215.032183485,0.0000000
187.000215561,0.0000000
208.982159561,0.0000000
224.956649561,0.0000000
167.070270181,0.1288820
189.052214181,3.0025640
205.026704181,0.0000000
169.049534736,0.0000000
191.031478736,132.4378158
207.005968736,0.0000000
105.054620117,0.0000000
127.036564117,0.0000000
143.011054117,0.0000000
189.148520503,0.0000000
211.130464503,0.0000000
227.104954503,2.0077656
153.054620117,0.0000000
175.036564117,0.0668536
191.011054117,0.0967441
